Unnamed: 0,QUOTE,CONSUMER_CREDIT_JUDGEMENTS_GUAR1,CONSUMER_CREDIT_INSOLVENCY_NOTICES_GUAR1,CONSUMER_CREDIT_CREDIT_DEFAULTS_GUAR1,CONSUMER_CREDIT_COMPANY_AFFILIATIONS_GUAR1,CONSUMER_CREDIT_FILE_ACTIVITY_GUAR1,CONSUMER_CREDIT_SCORE_GUAR1,CONSUMER_CREDIT_RISK_ODDS_GUAR1,CONSUMER_CREDIT_JUDGEMENTS_GUAR2,CONSUMER_CREDIT_INSOLVENCY_NOTICES_GUAR2,CONSUMER_CREDIT_CREDIT_DEFAULTS_GUAR2,CONSUMER_CREDIT_COMPANY_AFFILIATIONS_GUAR2,CONSUMER_CREDIT_FILE_ACTIVITY_GUAR2,CONSUMER_CREDIT_SCORE_GUAR2,CONSUMER_CREDIT_RISK_ODDS_GUAR2,CONSUMER_CREDIT_JUDGEMENTS_GUAR3,CONSUMER_CREDIT_INSOLVENCY_NOTICES_GUAR3,CONSUMER_CREDIT_CREDIT_DEFAULTS_GUAR3,CONSUMER_CREDIT_COMPANY_AFFILIATIONS_GUAR3,CONSUMER_CREDIT_FILE_ACTIVITY_GUAR3,CONSUMER_CREDIT_SCORE_GUAR3,CONSUMER_CREDIT_RISK_ODDS_GUAR3,COMMERCIAL_CREDIT_DIRECTORS,COMMERCIAL_CREDIT_JUDGEMENTS,COMMERCIAL_CREDIT_CREDIT_DEFAULTS,COMMERCIAL_CREDIT_INSOLVENCIES,COMMERCIAL_CREDIT_CREDIT_ACTIVITY,COMMERCIAL_CREDIT_PPSR,COMMERCIAL_CREDIT_NOTIFICATIONS,COMMERCIAL_CREDIT_PUBLIC_NOTICES,COMMERCIAL_CREDIT_SCORE,COMMERCIAL_CREDIT_CREDIT_LIMIT,COMMERCIAL_CREDIT_SUPPLIERS,COMMERCIAL_CREDIT_DSO_CURRENT,COMMERCIAL_CREDIT_DSO_ONE_MONTH,COMMERCIAL_CREDIT_DSO_TWO_MONTHS,DIRECTOR_PROPERTY_TYPE_D1,DIRECTOR_PROPERTY_RATEABLE_VALUE_D1,DIRECTOR_PROPERTY_IMPROVEMENTS_D1,DIRECTOR_PROPERTY_LAND_VALUE_D1,DIRECTOR_PROPERTY_TYPE_D2,DIRECTOR_PROPERTY_RATEABLE_VALUE_D2,DIRECTOR_PROPERTY_IMPROVEMENTS_D2,DIRECTOR_PROPERTY_LAND_VALUE_D2,DIRECTOR_PROPERTY_TYPE_D3,DIRECTOR_PROPERTY_RATEABLE_VALUE_D3,DIRECTOR_PROPERTY_IMPROVEMENTS_D3,DIRECTOR_PROPERTY_LAND_VALUE_D3,ORG_TYPE,INDUSTRY_CLASSIFICATION,PRIOR_FUNDTAP_HISTORY_COMPLETED_SUM,PRIOR_FUNDTAP_HISTORY_FUNDED_SUM,PRIOR_FUNDTAP_HISTORY_DUE_SUM,P_L_TOTAL_INCOME_CURRENT,P_L_GROSS_PROFIT_CURRENT,P_L_TOTAL_OTHER_INCOME_CURRENT,P_L_TOTAL_OPERATING_EXPENSES_CURRENT,P_L_NET_PROFIT_CURRENT,P_L_TOTAL_INCOME_YR1,P_L_GROSS_PROFIT_YR1,P_L_TOTAL_OTHER_INCOME_YR1,P_L_TOTAL_OPERATING_EXPENSES_YR1,P_L_NET_PROFIT_YR1,P_L_TOTAL_INCOME_YR2,P_L_GROSS_PROFIT_YR2,P_L_TOTAL_OTHER_INCOME_YR2,P_L_TOTAL_OPERATING_EXPENSES_YR2,P_L_NET_PROFIT_YR2,P_L_TOTAL_INCOME_YR3,P_L_GROSS_PROFIT_YR3,P_L_TOTAL_OTHER_INCOME_YR3,P_L_TOTAL_OPERATING_EXPENSES_YR3,P_L_NET_PROFIT_YR3,ACCOUNTS_PAYABLE_TOTAL_CURRENT_MONTH,ACCOUNTS_PAYABLE_TOTAL_ONE_MONTH_PAST,ACCOUNTS_PAYABLE_TOTAL_TWO_MONTHS_PAST,ACCOUNTS_PAYABLE_TOTAL_THREE_MONTHS_PAST,ACCOUNTS_PAYABLE_TOTAL_FOUR_MONTHS_PAST,ACCOUNTS_PAYABLE_TOTAL_FIVE_MONTHS_PAST,ACCOUNTS_PAYABLE_TOTAL_SIX_MONTHS_PAST,ACCOUNTS_PAYABLE_TOTAL_SEVEN_MONTHS_PAST,ACCOUNTS_PAYABLE_TOTAL_EIGHT_MONTHS_PAST,ACCOUNTS_PAYABLE_TOTAL_NINE_MONTHS_PAST,ACCOUNTS_PAYABLE_TOTAL_TEN_MONTHS_PAST,ACCOUNTS_PAYABLE_TOTAL_ELEVEN_MONTHS_PAST,ACCOUNTS_PAYABLE_TOTAL_TWELVE_MONTHS_PAST,ACCOUNTS_RECEIVABLE_TOTAL_CURRENT_MONTH,ACCOUNTS_RECEIVABLE_TOTAL_ONE_MONTH_PAST,ACCOUNTS_RECEIVABLE_TOTAL_TWO_MONTHS_PAST,ACCOUNTS_RECEIVABLE_TOTAL_THREE_MONTHS_PAST,ACCOUNTS_RECEIVABLE_TOTAL_FOUR_MONTHS_PAST,ACCOUNTS_RECEIVABLE_TOTAL_FIVE_MONTHS_PAST,ACCOUNTS_RECEIVABLE_TOTAL_SIX_MONTHS_PAST,ACCOUNTS_RECEIVABLE_TOTAL_SEVEN_MONTHS_PAST,ACCOUNTS_RECEIVABLE_TOTAL_EIGHT_MONTHS_PAST,ACCOUNTS_RECEIVABLE_TOTAL_NINE_MONTHS_PAST,ACCOUNTS_RECEIVABLE_TOTAL_TEN_MONTHS_PAST,ACCOUNTS_RECEIVABLE_TOTAL_ELEVEN_MONTHS_PAST,ACCOUNTS_RECEIVABLE_TOTAL_TWELVE_MONTHS_PAST,BANK_SUMMARY_TOTAL_SPENT_CURRENT,BANK_SUMMARY_TOTAL_RECEIVED_CURRENT,BANK_SUMMARY_TOTAL_SPENT_M1,BANK_SUMMARY_TOTAL_RECEIVED_M1,BANK_SUMMARY_TOTAL_SPENT_M2,BANK_SUMMARY_TOTAL_RECEIVED_M2,BANK_SUMMARY_TOTAL_SPENT_M3,BANK_SUMMARY_TOTAL_RECEIVED_M3,EXEC_SUMMARY_CASH_RECEIVED_CURRENT,EXEC_SUMMARY_CASH_SPENT_CURRENT,EXEC_SUMMARY_CASH_SURPLUS_DEFICIT_CURRENT,EXEC_SUMMARY_CLOSING_BANK_BALANCE_CURRENT,EXEC_SUMMARY_INCOME_CURRENT,EXEC_SUMMARY_DIRECT_COSTS_CURRENT,EXEC_SUMMARY_GROSS_PROFIT_LOSS_CURRENT,EXEC_SUMMARY_OTHER_INCOME_CURRENT,EXEC_SUMMARY_EXPENSES_CURRENT,EXEC_SUMMARY_PROFIT_LOSS_CURRENT,EXEC_SUMMARY_DEBTORS_CURRENT,EXEC_SUMMARY_CREDITORS_CURRENT,EXEC_SUMMARY_NET_ASSETS_CURRENT,EXEC_SUMMARY_NUMBER_OF_INVOICES_ISSUED_CURRENT,EXEC_SUMMARY_AVERAGE_VALUE_OF_INVOICES_CURRENT,EXEC_SUMMARY_GROSS_PROFIT_MARGIN_CURRENT,EXEC_SUMMARY_NET_PROFIT_MARGIN_CURRENT,EXEC_SUMMARY_RETURN_ON_INVESTMENT_CURRENT,EXEC_SUMMARY_AVERAGE_DEBTORS_DAYS_CURRENT,EXEC_SUMMARY_AVERAGE_CREDITORS_DAYS_CURRENT,EXEC_SUMMARY_SHORT_TERM_CASH_FORECAST_CURRENT,EXEC_SUMMARY_CURRENT_ASSETS_TO_LIABILITIES_CURRENT,EXEC_SUMMARY_TERM_ASSETS_TO_LIABILITIES_CURRENT,EXEC_SUMMARY_CASH_RECEIVED_M1,EXEC_SUMMARY_CASH_SPENT_M1,EXEC_SUMMARY_CASH_SURPLUS_DEFICIT_M1,EXEC_SUMMARY_CLOSING_BANK_BALANCE_M1,EXEC_SUMMARY_INCOME_M1,EXEC_SUMMARY_DIRECT_COSTS_M1,EXEC_SUMMARY_GROSS_PROFIT_LOSS_M1,EXEC_SUMMARY_OTHER_INCOME_M1,EXEC_SUMMARY_EXPENSES_M1,EXEC_SUMMARY_PROFIT_LOSS_M1,EXEC_SUMMARY_DEBTORS_M1,EXEC_SUMMARY_CREDITORS_M1,EXEC_SUMMARY_NET_ASSETS_M1,EXEC_SUMMARY_NUMBER_OF_INVOICES_ISSUED_M1,EXEC_SUMMARY_AVERAGE_VALUE_OF_INVOICES_M1,EXEC_SUMMARY_GROSS_PROFIT_MARGIN_M1,EXEC_SUMMARY_NET_PROFIT_MARGIN_M1,EXEC_SUMMARY_RETURN_ON_INVESTMENT_M1,EXEC_SUMMARY_AVERAGE_DEBTORS_DAYS_M1,EXEC_SUMMARY_AVERAGE_CREDITORS_DAYS_M1,EXEC_SUMMARY_SHORT_TERM_CASH_FORECAST_M1,EXEC_SUMMARY_CURRENT_ASSETS_TO_LIABILITIES_M1,EXEC_SUMMARY_TERM_ASSETS_TO_LIABILITIES_M1,FUNDTAP_LOAN_PRINCIPAL,LINE_OF_BUSINESS,CUSTOMER_TYPE,ACCOUNTING_SOFTWARE,CUSTOMER_UID,COMMERCIAL_CREDIT_REPORT_CREATION_DATE,CONSUMER_CREDIT_REPORT_FIRST_CREATION_DATE,CONSUMER_CREDIT_REPORT_SECOND_CREATION_DATE,CONSUMER_CREDIT_REPORT_THIRD_CREATION_DATE,BANK_STATEMENT_CREATION_DATE,XERO_REPORT_CREATION_DATE,FUNDTAP_PROFIT_LOSS,FUNDTAP_STATUS,COUNTRY,FUNDTAP_FEE,WEEKS_PAST_DUE,WEEKS_OVERDUE,WEEKS_IN_DEFAULT,PRIOR_FUNDTAP_HISTORY_PENDING_SUM,TOTAL_BANK,ACCOUNTS_RECEIVABLE,GST,TOTAL_CURRENT_ASSETS,TOTAL_FIXED_ASSETS,TOTAL_NON_CURRENT_ASSETS,TOTAL_ASSETS,ACCOUNTS_PAYABLE,TOTAL_CURRENT_LIABILITIES,TOTAL_NON_CURRENT_LIABILITIES,TOTAL_LIABILITIES,NET_ASSETS,CURRENT_YEAR_EARNINGS,RETAINED_EARNINGS,TOTAL_EQUITY
221,FT13110,,,,6.0,11.0,652,0.1,,,,4.0,1.0,872,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMPANY,Accommodation and Food Services,264000.0,0.0,0.0,1625565.36,1625565.36,3019.06,1987947.16,-359362.74,2110393.87,2110393.87,24949.67,2052309.59,83033.95,0,0,0,2054.59,-2054.59,,,,,,0,4452,13300,20356,1355,29657,1049,822,0,10215,0,0,0.0,37950,9372,0,0,0,0,0,0.0,0.0,0,0,0,0.0,93053.09,79088.47,154236.02,163925.66,253523.09,217644.03,349847.64,335149.04,"74,849","88,814","-13,965","-3,831","40,732",0,"40,732",0,"27,053","13,679","47,322","65,102","-278,383",5.0,"8,146",100.00%,33.60%,59.00%,36,75,"-17,780",0.0,1.0,"158,135","148,445","9,690","10,134","64,351",0,"64,351",0,"46,693","17,659","73,329","101,306","-292,062",8.0,"7,283",100.00%,27.40%,72.60%,32,61,"-27,977",0.0,1.0,13455.0,,Distributors/Wholesalers,Xero,2219,2022-03-30 11:06:00,2023-01-02 20:18:44,2022-03-30 16:38:23,,2023-03-27 09:32:04,2023-03-27 09:32:04,,Funded,NZL,745.45,,,,0.0,-3831.11,47321.93,-55581.52,-79158.07,68616.87,20000.0,5627.69,65101.78,182474.3,101536.77,284011.07,-278383.38,-359362.74,80979.36,-278383.38
6627,FT2910,,,,6.0,6.0,838.0,41.499,,,,4.0,1.0,800.0,34.896,,,,9.0,2.0,894.0,72.254,2.0,,,,2.0,1.0,,,851.0,,6.0,,,,Residential,950000.0,240000.0,710000.0,,,,,,,,,COMPANY,Wholesale Trade,48344.4,2100.55,0.0,132777.26,84266.75,0.0,21336.98,62929.77,60235.11,-43584.08,0,563.10,-44147.18,,,,,,,,,,,0.0,4135,2101,0,21405,0,0,0,0,5468,7859,0,0.0,0,5414,2878,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3616.04,7374.5,19526.75,15607.34,20770.55,25787.71,31233.92,27789.58,"18,651","18,604",47,-340,"9,552","10,736","-1,184",0,"2,565","-3,749","7,817","67,317","14,924",21,428,12.40%,39.20%,301.40%,25,157,"-59,499",1.0,0.0,"15,607","19,527","-3,919",-387,"7,362","4,256","3,107",0,-955,"4,061","5,849","60,831","20,773",15,412,42.20%,55.20%,234.60%,25,571,"-54,982",1.0,0.0,648.7,Other Goods Wholesaling,Distributors/Wholesalers,Xero,466,2019-08-29 10:02:27,2019-04-25 10:10:40,2019-04-25 14:00:04,,2020-02-25 10:57:10,2020-02-25 10:57:10,49.0,Completed,NZL,48.89,,,,0.0,-339.68,7791.26,26043.76,107097.33,,,106757.65,7011.17,41236.39,,41236.39,65521.26,73183.31,-11818.74,65521.26
8148,FT1047,,,1.0,4.0,14.0,560.0,0.046,,,,2.0,3.0,704.0,13.929,,,,9.0,2.0,894.0,72.254,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLE TRADER,Manufacturing,36270.22,25381.5,0.0,564655.24,348695.51,252.17,282375.53,66572.15,247504.64,230392.76,500.00,182326.97,48565.79,186854.44,173653.23,210.53,141258.25,32605.51,108237.70,98946.23,2766.11,35315.96,66396.38,32783.0,0,0,0,4650,0,0,0,0,0,0,0,0.0,47968,0,0,0,15207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165215.06,148806.93,172461.76,183379.63,137825.4,133582.31,145634.21,167975.84,"148,807","165,215","-16,408","-17,300","93,445","39,704","53,741",0,"33,007","20,734","58,386","37,432","-82,147",20,"2,606",57.50%,22.20%,302.90%,19,16,"20,954",0.0,1.0,"183,380","172,462","10,918",-892,"65,857","31,549","34,307",0,"38,974","-4,667","11,118","6,983","-91,022",3,"1,420",52.10%,7.10%,61.50%,5,3,"4,135",0.0,1.0,2177.64,Kitchen Joinery,Trades/Construction,Xero,282,,2020-01-30 08:57:00,,,2020-02-27 12:09:10,2020-02-27 12:09:10,115.0,Completed,NZL,114.68,,,,0.0,,,,,,,,,,,,,,,
7412,FT2012,,,,5.0,9.0,568.0,6.386,,,,2.0,4.0,550.0,4.477,,,,9.0,2.0,894.0,72.254,2.0,,,,15.0,12.0,,,980.0,,6.0,,,,,,,,,,,,,,,,COMPANY,Wholesale Trade,263069.69,86738.99,0.0,1425249.77,250913.83,12642.47,174840.94,88715.36,4019241.43,377184.47,66409.61,399489.14,44104.94,3934593.28,340623.56,52930.04,334301.08,30011.18,1637281.09,236107.47,0,194558.15,19617.19,0.0,0,0,0,42715,0,64207,48139,21317,29993,21325,21279,0.0,0,0,0,0,21442,0.0,242953.0,85934.0,36245.0,11398.0,1588.0,1163.0,0.0,332112.16,356637.17,376125.11,373828.24,430820.89,444313.51,419037.7,377547.47,"391,080","363,545","27,535","72,927","261,383","246,290","15,093","3,495","64,866","-46,277","364,500","248,209","275,295",484,508,7.00%,17.50%,201.70%,43,25,"116,291",2.0,1.0,"371,228","373,525","-2,297","45,392","243,077","237,081","5,997","3,120","63,851","-54,735","365,379","191,659","321,572",474,517,3.70%,22.20%,204.30%,46,20,"173,720",4.0,1.0,1288.58,Importer & Wholesaler,Distributors/Wholesalers,Xero,181,2020-01-31 12:40:45,2020-01-31 12:41:17,2020-02-17 16:08:40,,2020-02-25 17:16:23,2020-02-25 17:16:23,39.0,Completed,NZL,79.04,2.0,,,1233.99,,,,,,,,,,,,,,,
2226,FT10570,,,,,,590,,,,,,,,,,,,,,,,,,,,,,,,695,,,,,,,,,,,,,,,,,,COMPANY,Other Services,495.0,0.0,0.0,59911.05,49135.86,0,19169.62,29966.24,99440.65,73596.51,33700.00,45570.73,61725.78,23386.28,18146.44,0,8287.97,9858.47,,,,,,,,,,,,,,,,,,,7233,200,7454,0,1491,0,45,0.0,0.0,500,2631,0,0.0,,,,4343.6,1087.5,8211.5,,3495.0,0,0,0,"40,655","6,720",0,"6,720",0,0,"6,720","37,220",0,"101,680",3.0,"2,240",100.00%,100.00%,79.30%,166,0,"37,220",4.0,0.0,"4,344",0,"4,344","40,655",200,0,200,0,0,200,"29,986",0,"94,961",1.0,200,100.00%,100.00%,2.50%,"4,648",0,"29,986",4.0,0.0,1425.02,,B2B Service Provider,Xero,2227,,,,,2022-09-29 04:38:08,2022-09-29 04:38:08,-392.0,Completed,AUS,148.14,27.0,25.0,,0.0,40654.64,37219.67,7952.49,37349.67,11636.36,,89640.67,,20426.07,-32465.89,-12039.82,101680.49,40177.11,61373.38,101680.49
233,FT13096,,,,4.0,6.0,645,0.11,,,,4.0,3.0,764,0.04,,,,,,,,,,,,,,,,,,,,,,Residential,830000,465000,365000,,,,,,,,,ACCOUNTING_PRACTICE,,191746.11,9216.37,7076.09,339134.89,162080.81,23288.71,89206.23,96163.29,358891.38,116824.89,23760.60,140766.88,-181.39,361073.88,147749.18,42443.76,191440.82,-1247.88,358846.13,202396.03,9824.11,212220.14,0,0,0,8039,6483,8182,8640,1494,1907,0,242,0,3246,0.0,23487,46946,16753,11740,11425,6708,28016,14007.0,8271.0,11276,6013,0,0.0,4980.35,15066.22,29223.99,27823.13,34812.51,41617.28,46650.96,63379.87,"14,846","4,760","10,086","59,206","22,431","9,479","12,952",180,"1,251","11,882","207,247","46,460","94,666",35.0,640,58.10%,52.50%,150.60%,284,134,"160,786",0.0,0.0,"20,995","22,396","-1,401","49,120","9,419","14,228","-4,809",240,"5,320","-9,889","190,886","46,460","82,784",125.0,419,47.30%,102.40%,143.30%,553,67,"144,426",0.0,0.0,1552.5,,B2B Service Provider,Xero,1610,2023-01-11 11:57:57,2022-11-11 12:47:01,2021-10-01 11:38:55,,2023-03-24 10:19:05,2023-03-24 10:19:05,,Due,NZL,78.92,,,,1037.48,67563.28,207246.79,-47189.84,106209.58,22923.97,360000.0,556696.83,46460.48,398158.88,63872.13,462031.01,94665.82,96163.29,-1497.47,94665.82
5869,FT3920,,,,10.0,8.0,702.0,13.69,,,,7.0,9.0,751.0,20.93,,,,,,,,3.0,,,,17.0,18.0,,,958.0,4000.0,6.0,30.0,46.0,48.0,Residential,850000.0,160000.0,690000.0,,,,,,,,,COMPANY,Other Services,83329.0,14971.85,1206.82,451085.96,310559.09,101343.4,377720.81,34181.68,1773827.74,1239585.07,0,1285758.95,-46173.88,1907834.59,1324917.93,0,1342600.10,-17682.17,2270206.34,1522217.73,4712.26,1425166.63,101763.36,0.0,0,0,0,225042,0,0,0,0,0,0,27937,0.0,0,0,0,0,10714,0.0,0.0,0.0,0.0,0.0,0.0,30559.0,0.0,176410.94,195635.63,164497.97,188186.72,161178.27,172417.28,144790.72,132995.4,"206,673","188,648","18,025","42,142","126,414","40,391","86,024","23,432","96,635","12,821","52,210","273,492","-109,302",237,533,73.00%,8.60%,140.80%,11,62,"-221,282",0.0,0.0,"188,187","164,498","23,689","24,116","137,983","49,327","88,656","22,846","79,204","32,298","50,885","283,431","-122,123",285,481,69.30%,20.10%,317.40%,10,68,"-232,546",0.0,0.0,15.01,Digital printing,B2B Service Provider,Xero,849,2019-12-17 13:01:27,2020-11-02 09:31:14,2019-12-18 09:31:13,,2020-08-27 02:00:54,2020-08-27 02:00:54,20.0,Completed,NZL,40.2,1.0,,,0.0,24704.8,52210.35,26342.57,68100.58,52293.6,140.0,145238.98,273492.45,425448.59,-160551.73,264896.86,-119657.88,18.04,-119675.92,-119657.88
7132,FT2333,,,,4.0,13.0,669.0,19.36,,,,2.0,7.0,581.0,4.798,,,,9.0,2.0,894.0,72.254,1.0,,,,7.0,5.0,,,980.0,15000.0,6.0,30.0,30.0,30.0,,,,,,,,,,,,,COMPANY,Construction,26075.86,1557.68,0.0,163108.80,155237.03,0.76,87503.93,67733.86,235457.02,235357.02,1.36,218194.51,17163.87,330647.00,319370.75,0,19912.69,299458.06,107910.00,107809.16,0,3963.57,103845.59,0.0,0,0,0,8960,1799,0,0,0,0,0,504,0.0,0,0,0,0,17662,14513.0,2864.0,2588.0,1403.0,0.0,0.0,16732.0,0.0,37460.31,34105.79,33774.57,22966.0,40126.61,35760.98,55750.2,65442.64,"37,769","43,721","-5,952","-18,360","11,896",600,"11,296",0,"11,906",-611,"55,278","70,285","20,338",16,735,95.00%,5.10%,36.00%,144,174,"-15,008",1.0,0.0,"18,466","29,275","-10,809","-12,408","21,222",0,"21,222",0,"9,821","11,402","59,596","62,086","30,628",20,961,100.00%,53.70%,446.70%,84,190,"-2,490",1.0,0.0,900.45,Pump concrete,Trades/Construction,Xero,393,2019-03-13 11:51:44,2019-03-13 11:46:17,,,2020-02-25 15:11:11,2020-02-25 15:11:11,52.0,Completed,NZL,51.94,,,,3726.0,,,,,,,,,,,,,,,
509,FT12751,,,,12.0,6.0,877,0.02,,,,109.0,1.0,814,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Agriculture, Forestry and Fishing",0.0,0.0,0.0,136666.70,16869.57,0,10924.35,5945.22,164000.04,41072.48,0,10918.41,30154.07,164000.04,44152.62,0.04,44140.57,12.09,164000.04,80416.64,0.96,73624.59,6793.01,0,0,0,0,6900,0,0,0,0,0,0,0,0.0,0,15717,15717,15717,15717,15717,25633,0.0,0.0,0,0,0,0.0,203625.13,202860.9,177356.6,172121.1,213586.15,209191.02,246810.26,207648.41,"202,077","202,841",-764,"-2,768",0,"3,478","-3,478",0,687,"-4,165","104,217","46,473","5,759,333",0.0,0,0,0,0.90%,0,312,"57,744",105.0,0.0,"171,172","176,408","-5,236","-2,004","13,667","2,609","11,058",0,792,"10,266","104,217","46,473","5,761,998",2.0,"6,833",80.90%,75.10%,2.10%,236,424,"57,744",104.0,0.0,12075.0,,B2B Service Provider,Xero,2931,2023-02-22 14:03:22,2023-02-22 11:59:21,2023-02-22 14:02:13,,2023-02-27 03:12:05,2023-02-27 03:12:05,,Due,NZL,873.0,1.0,,,83145.0,-2419.69,104216.69,12221.8,5813628.53,4038.26,,5815247.1,46472.92,55914.04,,55914.04,5759333.06,26971.71,17668.95,5759333.06
1777,FT11235,,,,,,617,,,,,,,659,,,,,,,,,,,,,,,,,553,,,,,,,,,,,,,,,,,,COMPANY,Other Services,20708.82,0.0,0.0,1543617.71,338123.11,0,194897.06,143226.05,759808.36,30204.14,39870.60,229210.48,-159135.74,618110.72,55068.13,199763.50,196952.64,57878.99,1173184.01,118111.70,0,307333.46,-189221.76,172657,523622,204582,18408,0,4757,0,1976,0,943,0,0,0.0,90201,307579,135196,1320,0,0,0,692.0,968.0,0,0,0,0.0,133617.63,148820.93,456110.41,435950.1,362132.86,184070.22,96229.07,279824.8,"148,821","133,618","15,203","-7,415","88,751","79,170","9,581",0,"128,381","-118,800","551,268","928,379",583,7.0,"12,679",10.80%,133.90%,"244,373.30%",186,134,"-377,111",0.0,-2.0,"435,950","456,110","-20,160","-22,619","334,511","73,449","261,062",0,"187,024","74,038","544,899","822,967","119,383",14.0,"20,404",78.00%,22.10%,744.20%,50,98,"-278,069",1.0,-3.0,30000.0,Excavation & earthmoving,Trades/Construction,Xero,2621,2022-09-22 09:10:55,2022-09-22 09:11:42,2022-09-27 16:52:38,,2022-11-17 04:17:51,2022-11-17 04:17:51,1902.0,Completed,AUS,1922.37,1.0,,,0.0,-7415.44,551267.97,-25251.14,551267.97,431367.64,,975220.17,928379.22,1154070.78,-179433.98,974636.8,583.37,153923.32,-153339.95,583.37
8235,FT941,,,,,2.0,695.0,7.795,,,,2.0,3.0,938.0,13.929,,,,9.0,2.0,891.0,72.254,1.0,1.0,,,8.0,7.0,,,721.0,500.0,6.0,,,,Residential,320000.0,185000.0,185000.0,,,,,,,,,COMPANY,Information Media and Telecommunication,15805.81,7678.32,7678.32,94860.81,43642.46,0.0,29955.35,13687.11,669398.63,290279.12,0.0,350194.22,-59915.1,506121.87,164781.13,1333.33,335419.4,-169304.94,351884.51,156358.09,0.0,266841.6,-110483.51,0.0,0.0,0.0,0.0,69480.0,0.0,0.0,0.0,0.0,3001.0,7448.0,2980.0,0.0,0.0,0.0,0.0,0.0,52676.0,0.0,0.0,0.0,0.0,41427.0,4452.0,2571.0,0.0,210779.2,231984.03,79376.99,79278.56,70294.0,71522.66,56572.5,56098.23,"203,291","191,332","11,960",492,"44,666","28,712","15,954",0,"10,285","5,669","86,153","95,335","-86,565",20.0,"2,266",35.70%,12.70%,78.60%,60.0,76,"-9,183",1.0,0.0,"72,842","72,940",-98,"-11,467","50,195","22,763","27,432",0,"20,863","6,570","73,052","136,352","-92,234",29.0,"1,594",54.70%,13.10%,85.50%,44.0,94,"-63,300",0.0,0.0,6003.0,services,B2B Service Provider,Xero,247,2020-01-31 14:18:51,2020-01-31 14:18:33,,,2020-02-27 12:52:11,2020-02-27 12:52:11,20.0,Completed,NZL,459.59,224.0,,,0.0,,,,,,,,,,,,,,,
1183,FT11934,,,,2.0,9.0,922,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Residential,560000,250000,310000,,,,,,,,,COMPANY,Health Care and Social Assistance,31970.24,0.0,0.0,1120696.24,1021389.43,0,733193.52,288195.91,930535.61,816889.67,57600.00,872141.93,2347.74,776052.13,694652.52,46278.80,724187.48,16743.84,668281.00,637233.57,1757.00,673110.44,-34119.87,,,,,,,,,,,,,,3416,68523,12103,0,897,476,0,0.0,0.0,0,0,0,0.0,,,200524.73,168855.23,175121.13,185521.79,151333.32,185992.8,0,0,0,"67,944","2,970",0,"2,970",0,0,"2,970","85,414",0,"361,566",1.0,"2,970",100.00%,100.00%,9.90%,892,0,"85,414",-2.0,1.0,"159,855","191,525","-31,670","67,944","127,822","9,617","118,205",0,"129,887","-11,682","81,998",0,"358,596",31.0,"2,893",92.50%,9.10%,39.10%,20,0,"81,998",-2.0,1.0,2898.0,Health & Safety Training,B2B Service Provider,Xero,2372,2022-06-10 14:22:19,2022-06-10 12:42:13,,,2023-01-03 12:34:13,2023-01-03 12:34:13,151.0,Completed,NZL,151.3,,,,9014.85,70875.17,85413.84,182237.49,85430.29,501021.44,142.0,657468.9,0.0,-64477.93,360380.88,295902.95,361565.95,288195.91,-10902.31,361565.95
4984,FT5366,,,4.0,23.0,8.0,301.0,0.424,,,1.0,18.0,14.0,461.0,1.696,,,,,,,,,,,,,,,,,,,,,,,,,,"Residential, Apartment, 2",980000,745000,235000,,,,,COMPANY,Other Services,24718.56,10771.25,3060.5,40330.18,28130.97,0.0,10903.68,17227.29,,,,,,,,,,,,,,,,0.0,0,0,0,0,32919,0,0,0,0,0,0,0.0,0,0,0,0,0,684.0,5888.0,27.0,0.0,0.0,0.0,0.0,0.0,84557.66,99348.05,5.0,249.16,,,,,"117,290","113,777","3,512","3,756","56,831","18,049","38,782",0,"59,794","-21,012","67,711","51,474","215,553",64,888,68.20%,37.00%,117.00%,37,20,"16,237",1.0,0.0,249,5,244,244,"36,569",0,"36,569",0,"1,169","35,400","45,446",0,"38,566",36,"1,016",100.00%,96.80%,"1,101.50%",35,0,"45,446",8.0,0.0,56925.0,Commercial Cleaning Services,Other,Xero,1370,,2021-03-12 12:25:15,2021-03-12 13:41:40,,2021-03-25 10:45:03,2021-03-25 10:45:03,0.0,Not Approved,NZL,19503.53,,,,23432.4,3756.21,67711.13,12294.14,67416.53,47672.21,,726845.95,53479.45,95573.21,415379.24,510952.45,215893.5,17893.5,,215893.5
